Index,bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,spleen
image_03441,0,0,0,0,0,0,1,0,0,0,0
image_03442,0,0,0,0,0,0,0,0,0,0,1
image_03443,0,0,0,0,0,0,0,0,1,0,0
image_03444,0,0,1,0,0,0,0,0,0,0,0
image_03445,0,0,0,0,0,1,0,0,0,0,0
image_03446,0,0,0,0,0,0,0,0,1,0,0
image_03447,0,0,0,0,0,1,0,0,0,0,0
image_03448,0,1,0,0,0,0,0,0,0,0,0
image_03449,0,0,0,0,0,1,0,0,0,0,0
image_03450,0,0,0,0,0,0,0,1,0,0,0
image_03451,0,0,0,0,0,0,0,0,0,1,0
image_03452,0,0,0,1,0,0,0,0,0,0,0
image_03453,0,0,0,0,0,0,0,0,0,1,0
image_03454,0,0,0,0,1,0,0,0,0,0,0
image_03455,0,0,0,0,0,0,1,0,0,0,0
image_03456,0,0,0,0,0,1,0,0,0,0,0
image_03457,0,0,0,0,0,0,1,0,0,0,0
image_03458,0,0,0,0,0,0,0,0,0,0,1
image_03459,0,0,0,0,0,0,0,0,0,0,1
image_03460,0,1,0,0,0,0,0,0,0,0,0
image_03461,0,0,0,0,0,0,0,1,0,0,0
image_03462,0,0,1,0,0,0,0,0,0,0,0
image_03463,0,0,0,0,0,0,1,0,0,0,0
image_03464,0,0,0,0,0,0,0,0,0,1,0
image_03465,0,0,0,0,0,0,0,0,0,0,1
image_03466,0,0,0,0,0,0,1,0,0,0,0
image_03467,0,0,0,0,0,0,0,0,0,1,0
image_03468,0,0,0,0,0,0,1,0,0,0,0
image_03469,0,0,0,0,0,0,1,0,0,0,0
image_03470,0,0,0,0,0,0,0,1,0,0,0
image_03471,1,0,0,0,0,0,0,0,0,0,0
image_03472,0,0,0,0,1,0,0,0,0,0,0
image_03473,0,0,0,0,1,0,0,0,0,0,0
image_03474,0,0,0,0,0,0,0,1,0,0,0
image_03475,0,0,0,0,0,0,1,0,0,0,0
image_03476,0,0,0,0,0,1,0,0,0,0,0
image_03477,0,0,0,0,0,0,0,0,0,0,1
image_03478,0,0,0,0,1,0,0,0,0,0,0
image_03479,0,0,0,0,1,0,0,0,0,0,0
image_03480,0,0,0,0,0,0,0,0,1,0,0
image_03481,0,0,0,0,0,1,0,0,0,0,0
image_03482,0,0,0,0,1,0,0,0,0,0,0
image_03483,0,0,0,0,1,0,0,0,0,0,0
image_03484,0,0,0,0,0,0,1,0,0,0,0
image_03485,0,0,0,0,0,0,0,1,0,0,0
image_03486,0,0,0,0,0,0,0,0,0,1,0
image_03487,0,0,0,0,0,1,0,0,0,0,0
image_03488,0,0,0,0,0,0,1,0,0,0,0
image_03489,0,0,0,0,0,0,0,1,0,0,0
image_03490,0,0,1,0,0,0,0,0,0,0,0
image_03491,0,0,0,1,0,0,0,0,0,0,0
image_03492,0,0,0,0,0,1,0,0,0,0,0
image_03493,0,0,1,0,0,0,0,0,0,0,0
image_03494,0,0,0,0,0,0,0,0,1,0,0
image_03495,0,0,0,0,0,1,0,0,0,0,0
image_03496,0,0,0,0,0,0,0,0,1,0,0
image_03497,0,0,0,0,0,0,1,0,0,0,0
image_03498,0,0,0,0,0,0,0,0,1,0,0
image_03499,0,0,0,0,0,0,1,0,0,0,0
image_03500,0,0,0,1,0,0,0,0,0,0,0
image_03501,0,0,0,0,1,0,0,0,0,0,0
image_03502,0,0,0,0,0,0,0,0,1,0,0
image_03503,0,0,0,0,0,0,1,0,0,0,0
image_03504,0,0,0,0,0,1,0,0,0,0,0
image_03505,0,0,0,0,0,0,1,0,0,0,0
image_03506,0,0,0,0,0,0,0,0,0,0,1
image_03507,0,0,0,0,0,0,0,0,1,0,0
image_03508,0,0,0,0,0,1,0,0,0,0,0
image_03509,0,0,0,0,0,1,0,0,0,0,0
image_03510,1,0,0,0,0,0,0,0,0,0,0
image_03511,0,0,0,0,0,0,1,0,0,0,0
image_03512,0,0,0,0,0,0,0,0,0,0,1
image_03513,0,0,0,0,0,1,0,0,0,0,0
image_03514,0,0,0,0,0,0,0,0,0,0,1
image_03515,0,0,0,0,0,0,1,0,0,0,0
image_03516,0,0,0,0,0,1,0,0,0,0,0
image_03517,0,0,0,0,0,1,0,0,0,0,0
image_03518,0,0,0,0,0,0,0,0,0,0,1
image_03519,0,0,0,0,0,0,0,1,0,0,0
image_03520,0,0,0,0,0,0,0,0,1,0,0
image_03521,0,0,0,0,1,0,0,0,0,0,0
image_03522,0,0,0,0,0,0,1,0,0,0,0
image_03523,0,0,0,0,0,1,0,0,0,0,0
image_03524,0,0,0,0,0,0,0,0,0,0,1
image_03525,0,0,0,0,0,0,0,1,0,0,0
image_03526,0,0,0,0,0,1,0,0,0,0,0
image_03527,0,0,0,1,0,0,0,0,0,0,0
image_03528,0,0,0,0,0,0,1,0,0,0,0
image_03529,0,0,0,0,0,0,0,0,1,0,0
image_03530,0,0,0,0,1,0,0,0,0,0,0
image_03531,0,0,0,0,0,1,0,0,0,0,0
image_03532,0,0,0,0,0,0,0,0,0,0,1
image_03533,0,0,0,0,0,0,0,0,0,1,0
image_03534,0,0,1,0,0,0,0,0,0,0,0
image_03535,0,0,0,0,0,1,0,0,0,0,0
image_03536,0,0,0,0,0,0,0,0,1,0,0
image_03537,0,0,0,0,0,0,0,0,0,0,1
image_03538,0,0,0,0,0,0,0,0,0,1,0
image_03539,0,0,0,0,0,0,0,0,0,0,1
image_03540,0,0,0,0,0,0,0,0,1,0,0
image_03541,0,0,0,0,0,0,1,0,0,0,0
image_03542,0,0,0,1,0,0,0,0,0,0,0
image_03543,0,0,0,0,0,0,0,0,1,0,0
image_03544,0,1,0,0,0,0,0,0,0,0,0
image_03545,1,0,0,0,0,0,0,0,0,0,0
image_03546,0,0,0,0,0,1,0,0,0,0,0
image_03547,0,0,0,1,0,0,0,0,0,0,0
image_03548,0,0,0,0,0,1,0,0,0,0,0
image_03549,0,0,0,0,0,1,0,0,0,0,0
image_03550,0,0,0,0,0,0,0,0,0,0,1
image_03551,0,0,0,0,0,0,0,1,0,0,0
image_03552,0,0,0,0,1,0,0,0,0,0,0
image_03553,0,0,0,0,0,0,0,0,0,1,0
image_03554,0,0,0,0,0,0,0,0,1,0,0
image_03555,0,0,0,0,0,0,0,1,0,0,0
image_03556,0,0,0,0,0,0,0,0,0,1,0
image_03557,0,0,0,0,0,0,0,0,1,0,0
image_03558,0,0,0,0,0,0,1,0,0,0,0
image_03559,0,0,0,0,0,1,0,0,0,0,0
image_03560,0,0,0,0,0,1,0,0,0,0,0
image_03561,0,0,0,0,0,0,0,0,1,0,0
image_03562,0,0,0,0,0,0,0,0,0,0,1
image_03563,0,0,0,0,1,0,0,0,0,0,0
image_03564,1,0,0,0,0,0,0,0,0,0,0
image_03565,0,0,0,0,0,1,0,0,0,0,0
image_03566,1,0,0,0,0,0,0,0,0,0,0
image_03567,0,0,0,0,0,0,0,0,0,1,0
image_03568,1,0,0,0,0,0,0,0,0,0,0
image_03569,0,0,0,0,0,0,1,0,0,0,0
image_03570,0,0,0,0,0,0,0,0,1,0,0
image_03571,0,0,0,0,0,0,0,1,0,0,0
image_03572,0,0,0,0,0,1,0,0,0,0,0
image_03573,0,0,0,0,0,0,0,1,0,0,0
image_03574,0,0,0,0,1,0,0,0,0,0,0
image_03575,1,0,0,0,0,0,0,0,0,0,0
image_03576,0,0,0,0,0,0,0,0,0,0,1
image_03577,0,0,0,0,0,0,0,0,0,1,0
image_03578,0,0,0,0,0,0,0,0,0,1,0
image_03579,0,0,0,0,0,0,0,0,1,0,0
image_03580,0,0,0,0,0,0,1,0,0,0,0
image_03581,0,0,0,0,1,0,0,0,0,0,0
image_03582,0,0,0,0,0,0,0,0,1,0,0
image_03583,1,0,0,0,0,0,0,0,0,0,0
image_03584,0,0,0,0,0,0,0,1,0,0,0
image_03585,0,0,0,1,0,0,0,0,0,0,0
image_03586,0,0,0,0,0,0,0,0,0,0,1
image_03587,0,0,0,0,0,0,0,0,0,0,1
image_03588,0,1,0,0,0,0,0,0,0,0,0
image_03589,0,0,0,1,0,0,0,0,0,0,0
image_03590,0,0,0,0,0,0,0,1,0,0,0
image_03591,0,0,0,0,0,0,0,0,1,0,0
image_03592,0,0,0,0,1,0,0,0,0,0,0
image_03593,0,0,0,0,0,1,0,0,0,0,0
image_03594,0,0,0,0,0,0,0,0,1,0,0
image_03595,0,0,0,0,1,0,0,0,0,0,0
image_03596,0,0,0,0,0,1,0,0,0,0,0
image_03597,0,0,0,0,0,0,0,0,1,0,0
image_03598,0,0,0,0,0,0,1,0,0,0,0
image_03599,0,0,0,0,0,1,0,0,0,0,0
image_03600,0,0,0,0,0,1,0,0,0,0,0
image_03601,0,0,0,0,0,0,1,0,0,0,0
image_03602,0,0,0,0,0,0,0,0,0,0,1
image_03603,0,0,0,0,0,0,1,0,0,0,0
image_03604,0,0,0,0,1,0,0,0,0,0,0
image_03605,0,1,0,0,0,0,0,0,0,0,0
image_03606,0,1,0,0,0,0,0,0,0,0,0
image_03607,0,0,0,0,0,0,0,1,0,0,0
image_03608,0,0,0,0,0,0,1,0,0,0,0
image_03609,0,0,0,0,0,0,0,0,1,0,0
image_03610,0,0,0,1,0,0,0,0,0,0,0
image_03611,1,0,0,0,0,0,0,0,0,0,0
image_03612,0,0,0,0,0,0,0,0,0,0,1
image_03613,0,0,0,0,0,0,0,0,0,0,1
image_03614,0,0,0,0,0,0,1,0,0,0,0
image_03615,0,0,0,0,0,0,0,0,0,1,0
image_03616,0,0,0,0,1,0,0,0,0,0,0
image_03617,0,0,0,0,0,0,0,0,1,0,0
image_03618,0,0,0,0,0,0,1,0,0,0,0
image_03619,0,0,0,0,0,0,0,0,0,1,0
image_03620,0,0,0,1,0,0,0,0,0,0,0
image_03621,0,0,0,0,0,1,0,0,0,0,0
image_03622,0,0,0,0,0,0,1,0,0,0,0
image_03623,0,0,0,0,0,0,0,0,0,1,0
image_03624,0,0,0,0,1,0,0,0,0,0,0
image_03625,0,0,0,0,0,0,0,1,0,0,0
image_03626,0,0,1,0,0,0,0,0,0,0,0
image_03627,0,0,0,0,0,1,0,0,0,0,0
image_03628,0,0,0,0,0,0,0,0,0,1,0
image_03629,0,0,0,0,0,0,0,0,0,0,1
image_03630,0,1,0,0,0,0,0,0,0,0,0
image_03631,0,0,0,0,0,0,0,0,1,0,0
image_03632,0,0,0,0,0,0,0,0,1,0,0
image_03633,0,0,0,0,0,1,0,0,0,0,0
image_03634,0,0,0,0,1,0,0,0,0,0,0
image_03635,0,0,0,0,1,0,0,0,0,0,0
image_03636,1,0,0,0,0,0,0,0,0,0,0
image_03637,0,0,0,0,0,1,0,0,0,0,0
image_03638,0,0,0,0,0,0,0,0,0,0,1
image_03639,0,0,1,0,0,0,0,0,0,0,0
image_03640,0,0,0,0,0,0,0,0,1,0,0
image_03641,0,0,0,0,0,0,0,0,0,1,0
image_03642,0,0,0,0,0,0,1,0,0,0,0
image_03643,0,0,0,0,0,0,1,0,0,0,0
image_03644,0,0,0,0,0,0,0,0,0,0,1
image_03645,0,0,0,0,0,0,1,0,0,0,0
image_03646,0,0,0,0,0,0,1,0,0,0,0
image_03647,0,0,0,1,0,0,0,0,0,0,0
image_03648,0,0,0,0,0,0,0,0,0,1,0
image_03649,0,0,1,0,0,0,0,0,0,0,0
image_03650,0,0,0,0,0,0,1,0,0,0,0
image_03651,0,0,0,0,0,0,0,1,0,0,0
image_03652,0,1,0,0,0,0,0,0,0,0,0
image_03653,0,0,1,0,0,0,0,0,0,0,0
image_03654,0,0,0,0,0,0,0,0,1,0,0
image_03655,0,0,0,0,0,0,0,0,0,0,1
image_03656,0,0,0,1,0,0,0,0,0,0,0
image_03657,1,0,0,0,0,0,0,0,0,0,0
image_03658,0,0,0,0,0,0,0,0,0,0,1
image_03659,0,0,0,0,0,0,0,1,0,0,0
image_03660,0,0,0,0,1,0,0,0,0,0,0
image_03661,0,0,0,0,0,0,0,0,1,0,0
image_03662,0,0,0,0,0,0,1,0,0,0,0
image_03663,0,0,0,0,0,0,0,0,1,0,0
image_03664,0,0,0,0,0,0,1,0,0,0,0
image_03665,0,0,0,0,0,0,0,0,1,0,0
image_03666,0,0,0,0,1,0,0,0,0,0,0
image_03667,0,1,0,0,0,0,0,0,0,0,0
image_03668,0,0,0,0,0,0,0,0,0,0,1
image_03669,0,0,0,0,0,0,1,0,0,0,0
image_03670,0,0,0,0,0,1,0,0,0,0,0
image_03671,0,0,0,0,0,0,0,1,0,0,0
image_03672,0,0,0,0,0,0,0,0,1,0,0
image_03673,0,0,0,0,0,0,1,0,0,0,0
image_03674,0,0,0,0,1,0,0,0,0,0,0
image_03675,1,0,0,0,0,0,0,0,0,0,0
image_03676,0,0,0,0,0,1,0,0,0,0,0
image_03677,0,0,0,1,0,0,0,0,0,0,0
image_03678,0,0,0,0,1,0,0,0,0,0,0
image_03679,0,0,0,0,0,1,0,0,0,0,0
image_03680,0,0,0,0,0,0,0,1,0,0,0
image_03681,0,0,0,0,0,0,1,0,0,0,0
image_03682,0,0,0,1,0,0,0,0,0,0,0
image_03683,0,0,0,1,0,0,0,0,0,0,0
image_03684,0,0,0,0,0,0,0,0,0,1,0
image_03685,0,0,0,0,0,0,0,1,0,0,0
image_03686,0,1,0,0,0,0,0,0,0,0,0
image_03687,0,0,0,0,0,0,0,0,0,0,1
image_03688,0,0,0,0,0,0,0,0,0,1,0
image_03689,0,0,0,0,0,1,0,0,0,0,0
image_03690,0,0,0,0,0,1,0,0,0,0,0
image_03691,0,0,0,0,0,0,0,0,1,0,0
image_03692,0,0,0,0,0,0,0,0,1,0,0
image_03693,0,0,0,0,0,0,1,0,0,0,0
image_03694,0,0,1,0,0,0,0,0,0,0,0
image_03695,0,0,0,0,0,0,0,1,0,0,0
image_03696,0,0,0,0,0,0,0,0,1,0,0
image_03697,0,0,0,0,0,0,0,0,0,0,1
image_03698,0,0,0,0,0,0,0,0,0,0,1
image_03699,0,0,0,0,1,0,0,0,0,0,0
image_03700,0,0,0,0,0,1,0,0,0,0,0
image_03701,0,0,0,0,0,0,0,0,0,0,1
image_03702,0,0,0,0,1,0,0,0,0,0,0
image_03703,0,0,0,0,0,0,1,0,0,0,0
image_03704,1,0,0,0,0,0,0,0,0,0,0
image_03705,0,0,0,0,0,0,0,0,1,0,0
image_03706,0,0,0,0,0,0,0,0,0,1,0
image_03707,0,0,0,0,0,0,1,0,0,0,0
image_03708,0,0,0,0,1,0,0,0,0,0,0
image_03709,0,0,0,0,0,0,1,0,0,0,0
image_03710,0,0,0,0,0,1,0,0,0,0,0
image_03711,0,0,0,0,0,0,0,0,1,0,0
image_03712,0,0,0,0,0,0,0,0,0,1,0
image_03713,0,0,0,0,0,0,0,0,0,0,1
image_03714,0,0,0,0,0,0,0,0,1,0,0
image_03715,0,0,0,0,0,1,0,0,0,0,0
image_03716,0,0,0,0,0,0,1,0,0,0,0
image_03717,0,0,0,0,1,0,0,0,0,0,0
image_03718,0,0,0,0,0,0,1,0,0,0,0
image_03719,1,0,0,0,0,0,0,0,0,0,0
image_03720,0,0,0,0,0,0,0,0,0,0,1
image_03721,0,0,0,0,0,0,0,1,0,0,0
image_03722,0,0,0,0,0,0,0,0,1,0,0
image_03723,0,0,0,1,0,0,0,0,0,0,0
image_03724,0,1,0,0,0,0,0,0,0,0,0
image_03725,0,0,0,0,0,0,1,0,0,0,0
image_03726,0,0,0,0,0,0,0,1,0,0,0
image_03727,0,0,0,0,0,0,0,0,1,0,0
image_03728,0,0,0,0,1,0,0,0,0,0,0
image_03729,0,0,0,0,0,0,0,1,0,0,0
image_03730,0,0,0,0,1,0,0,0,0,0,0
image_03731,0,0,0,0,0,0,0,0,1,0,0
image_03732,0,0,0,0,0,0,1,0,0,0,0
image_03733,0,1,0,0,0,0,0,0,0,0,0
image_03734,0,0,0,0,1,0,0,0,0,0,0
image_03735,0,0,0,0,0,0,0,0,0,0,1
image_03736,0,0,0,0,0,0,0,0,0,0,1
image_03737,0,0,0,0,0,1,0,0,0,0,0
image_03738,0,0,0,0,0,1,0,0,0,0,0
image_03739,0,0,0,0,0,1,0,0,0,0,0
image_03740,0,0,0,0,0,0,1,0,0,0,0
image_03741,0,0,0,0,0,0,1,0,0,0,0
image_03742,0,0,0,0,0,0,0,0,0,0,1
image_03743,0,0,0,0,0,0,0,0,1,0,0
image_03744,0,0,0,0,0,0,1,0,0,0,0
image_03745,0,0,0,0,0,0,0,1,0,0,0
image_03746,1,0,0,0,0,0,0,0,0,0,0
image_03747,0,0,0,1,0,0,0,0,0,0,0
image_03748,0,0,0,0,0,0,1,0,0,0,0
image_03749,0,0,0,0,0,0,0,1,0,0,0
image_03750,0,0,0,0,0,0,0,1,0,0,0
image_03751,0,0,0,0,0,1,0,0,0,0,0
image_03752,0,0,0,0,1,0,0,0,0,0,0
image_03753,0,0,0,0,0,0,0,0,0,0,1
image_03754,0,0,1,0,0,0,0,0,0,0,0
image_03755,0,0,0,0,0,0,0,0,0,0,1
image_03756,0,0,0,0,0,0,1,0,0,0,0
image_03757,0,0,0,0,0,0,1,0,0,0,0
image_03758,0,0,0,0,0,0,0,1,0,0,0
image_03759,0,0,0,0,1,0,0,0,0,0,0
image_03760,0,0,0,0,0,0,0,0,1,0,0
image_03761,0,0,0,0,0,1,0,0,0,0,0
image_03762,0,0,0,1,0,0,0,0,0,0,0
image_03763,0,0,0,0,0,0,1,0,0,0,0
image_03764,1,0,0,0,0,0,0,0,0,0,0
image_03765,0,0,0,0,1,0,0,0,0,0,0
image_03766,0,1,0,0,0,0,0,0,0,0,0
image_03767,0,1,0,0,0,0,0,0,0,0,0
image_03768,0,0,0,0,1,0,0,0,0,0,0
image_03769,0,0,0,0,0,0,0,0,1,0,0
image_03770,0,1,0,0,0,0,0,0,0,0,0
image_03771,0,0,0,0,0,0,1,0,0,0,0
image_03772,0,0,0,0,1,0,0,0,0,0,0
image_03773,0,0,0,0,0,0,1,0,0,0,0
image_03774,0,0,0,0,0,0,0,0,1,0,0
image_03775,0,0,0,0,0,0,0,0,1,0,0
image_03776,0,0,0,0,0,1,0,0,0,0,0
image_03777,0,0,0,0,0,0,0,0,1,0,0
image_03778,0,0,0,0,0,0,0,0,0,1,0
image_03779,0,0,0,0,0,0,0,0,1,0,0
image_03780,0,0,0,0,1,0,0,0,0,0,0
image_03781,0,0,0,0,0,0,0,1,0,0,0
image_03782,1,0,0,0,0,0,0,0,0,0,0
image_03783,0,0,0,0,1,0,0,0,0,0,0
image_03784,0,0,0,0,0,0,1,0,0,0,0
image_03785,0,0,0,0,0,0,0,0,0,1,0
image_03786,0,0,0,0,0,1,0,0,0,0,0
image_03787,0,0,0,0,0,0,0,0,0,0,1
image_03788,0,0,0,0,1,0,0,0,0,0,0
image_03789,1,0,0,0,0,0,0,0,0,0,0
image_03790,0,0,0,0,0,1,0,0,0,0,0
image_03791,0,0,0,0,0,0,0,0,0,0,1
image_03792,0,0,0,1,0,0,0,0,0,0,0
image_03793,0,0,0,0,0,0,0,1,0,0,0
image_03794,0,0,0,0,0,0,0,0,1,0,0
image_03795,0,0,0,0,0,1,0,0,0,0,0
image_03796,0,0,0,0,0,0,1,0,0,0,0
image_03797,0,0,0,0,1,0,0,0,0,0,0
image_03798,0,0,0,0,0,0,1,0,0,0,0
image_03799,0,0,0,0,0,1,0,0,0,0,0
image_03800,0,0,0,0,0,0,0,0,1,0,0
image_03801,0,0,0,0,0,0,0,0,0,0,1
image_03802,0,0,1,0,0,0,0,0,0,0,0
image_03803,0,0,0,0,0,0,0,0,0,0,1
image_03804,0,0,0,0,0,0,0,1,0,0,0
image_03805,0,0,0,0,0,1,0,0,0,0,0
image_03806,0,1,0,0,0,0,0,0,0,0,0
image_03807,0,0,0,0,0,0,0,0,1,0,0
image_03808,0,1,0,0,0,0,0,0,0,0,0
image_03809,0,0,0,0,1,0,0,0,0,0,0
image_03810,0,0,0,0,0,0,0,1,0,0,0
image_03811,0,0,0,0,0,1,0,0,0,0,0
image_03812,1,0,0,0,0,0,0,0,0,0,0
image_03813,0,0,0,0,0,0,0,0,0,0,1
image_03814,0,0,0,0,0,0,0,1,0,0,0
image_03815,0,0,0,0,0,0,1,0,0,0,0
image_03816,0,0,0,0,0,0,0,0,0,0,1
image_03817,0,0,0,0,1,0,0,0,0,0,0
image_03818,0,0,0,0,0,0,1,0,0,0,0
image_03819,0,0,0,0,1,0,0,0,0,0,0
image_03820,0,0,0,0,0,0,1,0,0,0,0
image_03821,0,0,0,0,0,0,1,0,0,0,0
image_03822,0,0,0,0,0,0,1,0,0,0,0
image_03823,0,0,0,0,0,0,0,0,0,1,0
image_03824,0,0,0,0,0,0,0,1,0,0,0
image_03825,0,1,0,0,0,0,0,0,0,0,0
image_03826,1,0,0,0,0,0,0,0,0,0,0
image_03827,0,0,0,0,1,0,0,0,0,0,0
image_03828,0,0,0,0,0,0,0,0,0,0,1
image_03829,0,0,0,0,0,0,0,1,0,0,0
image_03830,1,0,0,0,0,0,0,0,0,0,0
image_03831,0,0,0,0,0,0,1,0,0,0,0
image_03832,0,0,0,0,0,1,0,0,0,0,0
image_03833,0,0,0,0,0,0,0,0,0,0,1
image_03834,0,0,0,0,0,0,0,0,0,1,0
image_03835,0,0,0,0,0,0,1,0,0,0,0
image_03836,0,0,0,0,0,0,0,0,0,1,0
image_03837,0,0,0,0,0,0,0,1,0,0,0
image_03838,0,0,0,0,0,1,0,0,0,0,0
image_03839,0,0,0,0,1,0,0,0,0,0,0
image_03840,0,0,0,0,0,0,1,0,0,0,0
image_03841,0,0,0,1,0,0,0,0,0,0,0
image_03842,0,0,0,0,0,0,0,1,0,0,0
image_03843,1,0,0,0,0,0,0,0,0,0,0
image_03844,0,0,0,0,1,0,0,0,0,0,0
image_03845,0,0,0,0,0,0,0,0,1,0,0
image_03846,0,0,0,0,0,0,1,0,0,0,0
image_03847,0,0,0,0,0,0,0,0,0,0,1
image_03848,0,0,0,0,0,0,0,0,0,1,0
image_03849,0,0,0,0,0,0,0,1,0,0,0
image_03850,1,0,0,0,0,0,0,0,0,0,0
image_03851,0,0,0,0,0,0,0,1,0,0,0
image_03852,0,0,0,0,0,0,0,0,1,0,0
image_03853,0,0,0,0,0,0,1,0,0,0,0
image_03854,0,0,0,0,0,0,0,0,1,0,0
image_03855,0,0,0,0,0,0,1,0,0,0,0
image_03856,0,0,0,0,0,0,1,0,0,0,0
image_03857,0,0,0,0,0,1,0,0,0,0,0
image_03858,0,0,0,0,0,0,1,0,0,0,0
image_03859,0,0,0,1,0,0,0,0,0,0,0
image_03860,0,0,0,0,0,0,0,0,0,1,0
image_03861,0,0,0,0,0,0,0,0,1,0,0
image_03862,0,1,0,0,0,0,0,0,0,0,0
image_03863,0,0,0,0,0,0,1,0,0,0,0
image_03864,0,0,0,0,0,0,0,1,0,0,0
image_03865,0,1,0,0,0,0,0,0,0,0,0
image_03866,0,0,1,0,0,0,0,0,0,0,0
image_03867,0,0,0,0,0,0,1,0,0,0,0
image_03868,0,0,0,0,0,1,0,0,0,0,0
image_03869,0,0,0,0,0,1,0,0,0,0,0
image_03870,0,0,0,0,0,1,0,0,0,0,0
image_03871,0,0,0,0,0,0,1,0,0,0,0
image_03872,0,0,1,0,0,0,0,0,0,0,0
image_03873,0,0,0,0,0,0,0,0,0,0,1
image_03874,0,0,0,0,0,0,0,1,0,0,0
image_03875,0,0,0,0,0,0,0,0,1,0,0
image_03876,0,0,0,0,1,0,0,0,0,0,0
image_03877,0,0,0,0,0,0,1,0,0,0,0
image_03878,0,0,0,0,1,0,0,0,0,0,0
image_03879,0,0,0,0,0,0,1,0,0,0,0
image_03880,1,0,0,0,0,0,0,0,0,0,0
image_03881,0,0,0,0,0,0,0,1,0,0,0
image_03882,0,0,0,0,0,0,1,0,0,0,0
image_03883,1,0,0,0,0,0,0,0,0,0,0
image_03884,0,0,0,0,0,0,0,0,1,0,0
image_03885,0,0,0,0,0,0,0,1,0,0,0
image_03886,0,0,0,0,0,0,0,0,1,0,0
image_03887,0,0,0,0,0,1,0,0,0,0,0
image_03888,0,0,0,0,0,0,0,1,0,0,0
image_03889,0,0,0,0,0,0,0,0,0,0,1
image_03890,0,0,0,0,0,0,0,0,0,1,0
image_03891,0,0,0,0,0,0,0,0,0,0,1
image_03892,0,1,0,0,0,0,0,0,0,0,0
image_03893,0,0,0,0,1,0,0,0,0,0,0
image_03894,0,0,0,0,0,0,0,0,0,1,0
image_03895,0,0,0,0,0,0,1,0,0,0,0
image_03896,0,0,0,0,0,0,0,1,0,0,0
image_03897,0,0,0,0,1,0,0,0,0,0,0
image_03898,1,0,0,0,0,0,0,0,0,0,0
image_03899,0,1,0,0,0,0,0,0,0,0,0
image_03900,1,0,0,0,0,0,0,0,0,0,0
image_03901,0,0,0,0,1,0,0,0,0,0,0
image_03902,0,0,0,0,0,0,1,0,0,0,0
image_03903,0,0,0,0,0,0,0,0,0,0,1
image_03904,0,0,0,0,0,0,0,1,0,0,0
image_03905,0,0,0,1,0,0,0,0,0,0,0
image_03906,0,0,0,0,0,0,0,0,0,0,1
image_03907,0,0,0,0,0,0,1,0,0,0,0
image_03908,0,0,0,0,0,0,0,0,0,1,0
image_03909,0,0,0,0,0,0,1,0,0,0,0
image_03910,0,0,0,0,0,0,1,0,0,0,0
image_03911,0,0,0,0,0,0,1,0,0,0,0
image_03912,0,0,0,0,0,0,0,1,0,0,0
image_03913,0,0,1,0,0,0,0,0,0,0,0
image_03914,0,0,0,0,1,0,0,0,0,0,0
image_03915,0,0,0,0,0,1,0,0,0,0,0
image_03916,0,0,0,0,1,0,0,0,0,0,0
image_03917,0,0,0,0,0,0,0,0,1,0,0
image_03918,0,0,0,0,0,1,0,0,0,0,0
image_03919,0,0,0,1,0,0,0,0,0,0,0
image_03920,0,0,0,0,1,0,0,0,0,0,0
image_03921,0,0,0,0,0,0,1,0,0,0,0
image_03922,0,0,0,1,0,0,0,0,0,0,0
image_03923,0,1,0,0,0,0,0,0,0,0,0
image_03924,0,0,1,0,0,0,0,0,0,0,0
image_03925,0,0,0,0,0,0,0,0,1,0,0
image_03926,0,0,0,0,0,0,0,0,0,0,1
image_03927,0,0,0,0,0,0,0,0,1,0,0
image_03928,0,0,0,0,0,1,0,0,0,0,0
image_03929,0,0,0,0,1,0,0,0,0,0,0
image_03930,0,0,0,0,0,0,0,0,0,1,0
image_03931,0,0,0,0,1,0,0,0,0,0,0
image_03932,0,0,0,0,0,0,0,0,0,0,1
image_03933,0,0,0,0,0,0,1,0,0,0,0
image_03934,0,0,0,1,0,0,0,0,0,0,0
image_03935,0,0,1,0,0,0,0,0,0,0,0
image_03936,0,0,0,0,0,1,0,0,0,0,0
image_03937,0,0,0,0,0,1,0,0,0,0,0
image_03938,0,0,0,0,1,0,0,0,0,0,0
image_03939,0,0,0,0,0,0,1,0,0,0,0
image_03940,0,0,0,0,0,0,1,0,0,0,0
image_03941,0,0,0,0,0,0,0,0,1,0,0
image_03942,0,0,0,0,1,0,0,0,0,0,0
image_03943,0,0,1,0,0,0,0,0,0,0,0
image_03944,0,0,0,0,0,0,0,0,0,1,0
image_03945,0,0,0,0,0,0,1,0,0,0,0
image_03946,0,0,0,0,0,0,1,0,0,0,0
image_03947,0,0,0,0,0,0,0,1,0,0,0
image_03948,0,0,0,0,0,0,0,0,1,0,0
image_03949,0,0,0,0,0,0,1,0,0,0,0
image_03950,0,0,0,0,0,1,0,0,0,0,0
image_03951,0,0,0,0,0,0,0,1,0,0,0
image_03952,0,0,0,0,0,0,0,0,1,0,0
image_03953,0,0,0,0,0,0,0,0,0,0,1
image_03954,1,0,0,0,0,0,0,0,0,0,0
image_03955,0,0,0,0,0,1,0,0,0,0,0
image_03956,0,0,0,0,0,0,0,0,0,1,0
